t,H,F,I,unsatisfied_clauses,assignment_entropy
268,0.011035369116386204,0.17973730464625018,0.7826562705713518,3,0.8518548083596416
269,0.011022959846043736,0.17953813095546814,0.7834568436954417,3,0.8519190864605658
270,0.01101212176395669,0.18000159143670427,0.7836422346949167,3,0.8515423425763027
271,0.010995530208012078,0.18028629786587788,0.7836247233498221,3,0.8510509449737937
272,0.010985963924595622,0.1803978678412718,0.7834266793574649,3,0.8508241444609767
273,0.010989675072840457,0.18032340820558676,0.782926374216449,3,0.8508478946908331
274,0.010989642359773047,0.18017473954121244,0.78234713196107,3,0.8510735480092775
275,0.010990844435585302,0.18063888624954227,0.7812379913660743,3,0.8508316314801239
276,0.010992332176521862,0.18086662272844417,0.7805443784038357,3,0.8506907108043485
277,0.010999957002406783,0.1812321166979589,0.7794388680380366,3,0.8504176271079338
278,0.011001790480252994,0.1818571298342415,0.7783502129666717,3,0.8499448923852339
279,0.010993691570236086,0.18212778871034516,0.7780106600657188,3,0.8496989815710158
280,0.010996490148610002,0.1821685491805203,0.7775920801946121,3,0.8496872951691851
281,0.01100255824865427,0.1824840150628265,0.7770998936479956,3,0.8495542841904915
282,0.011000847213331487,0.18245898091201995,0.7772579499535213,3,0.8496202847660071
283,0.011001549770684921,0.1823430858235664,0.7776908601747947,3,0.8498002431062447
284,0.011001993542778421,0.18250811365770797,0.7778554836359524,3,0.8496438313221972
285,0.011008223578024244,0.18278095735336955,0.7779329578979225,3,0.8494392405596407
286,0.011012699562698873,0.18330348852438255,0.777583315762417,3,0.8489560193400524
287,0.011019318401194082,0.18370725781183517,0.7772920767225617,3,0.8486297340514386
288,0.011031756637751232,0.18402149011940408,0.7767962808573756,3,0.8483881319865312
289,0.011037914047175324,0.1843589964696946,0.7764826858583542,3,0.8481360954311882
290,0.01103475106934109,0.18431436750597976,0.7769580455834769,3,0.8481427857371273
291,0.011032657007945966,0.18421480097571222,0.7774340099315649,3,0.8481960630634212
292,0.011018118256184092,0.18427006225490303,0.778115316101327,3,0.8481092219768173
293,0.011006839428377015,0.18440081166259328,0.7783225361005123,3,0.8479988970477325
294,0.010995247756555188,0.18456831424637177,0.7784976295625453,3,0.8478632879714525
295,0.010997258548774633,0.18461834521194775,0.7782165338217474,3,0.8478349497132824
296,0.010998484639469425,0.18456907529985894,0.7781476070326445,3,0.8478758959873989
297,0.010999262036884927,0.18453422595250948,0.7778827647742157,3,0.847925338809046
