sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
120,clause,27,119,125,7,0.03374742027257033,0.03250228314393916,0.135042743142098,0.5798826179452753,-0.0038050649484606125,0.004232583940227491,0.037372596535290487,0.011912930373663817,hotspot
121,clause,28,0,40,41,0.06251366351663787,0.0233591052915748,0.1221050165780012,0.43909066405136066,-0.16328185914864657,0.221760132699393,0.1758568233820071,0.13498937154435403,hotspot
122,clause,28,110,121,12,0.009046013206227013,0.008568818149861076,0.033881964943570986,0.28149240051179775,0.001117279043926285,0.002990450860620275,0.05625184929047621,0.002639560234240911,hotspot
123,clause,29,0,31,32,0.02312911386935131,0.009703592335195988,0.022205981360023268,0.27464878938315285,-0.09420003908894474,0.4170999821095782,0.20301672117801495,0.11695206112281074,hotspot
124,clause,29,61,66,6,0.0016257431161340206,0.0015676001469058004,0.0006164062148508669,0.08165424940460696,0.0007119770126496373,-0.011826947017619271,0.03570847716799568,0.00042121782962010036,hotspot
125,clause,29,112,119,8,0.0016291426287110143,0.0015510590734510805,0.0006037514084367068,0.08097000499788005,5.805747450418619e-06,-0.0001904168028423192,0.04006694537091379,0.0003874070588440658,hotspot
126,clause,29,144,148,5,0.0015167516716848928,0.0015075530484239279,0.0005709365878455066,0.07916250898622171,-7.184668602841851e-05,0.0013000764485349148,0.02748146298253113,0.0005679067293135445,hotspot
127,clause,30,0,12,13,0.038922487196852165,0.01981376031945174,0.206432633594404,0.4203528347574346,-0.12027613472190454,0.32156506205543534,0.14294026803335125,0.12069574541371804,hotspot
128,clause,30,36,43,8,0.0063146802435361925,0.00613646499566156,0.03644508359592461,0.225602385676523,-0.00121649154916844,-0.011237493883350769,0.04388941557543403,0.0038340911128497863,hotspot
129,clause,30,122,128,7,0.00612066345239254,0.005968873426766504,0.048319261264107,0.22123595702192161,0.0009467556282076323,-0.003499374493708851,0.03711794594849202,0.0014833643426843644,hotspot
130,clause,30,176,186,11,0.006709612412885069,0.006213179555295395,0.044642266530937384,0.22734654016150085,0.0009575179767902439,-0.007028477971336544,0.05449394365611688,0.0022346462201360668,hotspot
